"store","store_id","websites","attribute_set","type","configurable_attributes","_super_attribute_code","category_ids","sku","associated","name","manufacturer","mfg_model","aw_callforprice","msrp_enabled","msrp_display_actual_price_type","msrp","price","special_price","special_from_date","special_to_date","weight","tax_class_id","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","status","visibility","is_recurring","url_key","url_path","meta_title","meta_description","meta_keyword","image_label","small_image_label","thumbnail_label","image","small_image","thumbnail","media_gallery","description","short_description","feature_1","feature_2","feature_3","feature_4","rug_color","rug_shape","rug_style","rug_nav","rug_size","rug_material","mfg_collection","assembly_req","country_of_manufacture","ship_type","lead_time","enable_googlecheckout","gift_message_available","has_options","custom_layout_update","page_layout","options_container","custom_design","custom_design_from","custom_design_to","news_from_date","news_to_date","reward_no_discount","reward_points","product_name","product_type_id","product_status_changed","product_changed_websites","recurring_profile","shipping_height","shipping_width","shipping_length","pile_height","construction","stain_resistant","fire_resistant","care_cleaning","warranty","upc"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-2976266FCOP000H50-H50","","Rizzy Copper Rug in 137.23-H50","Rizzy","6266F","","Use config","Use config","","654291417186","Running","","","137.23","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Copper Rug in 137.23-H50","","","","","","/rizzy/2976266FCOP000H50.jpg","/rizzy/2976266FCOP000H50.jpg","/rizzy/2976266FCOP000H50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Copper Rug in 137.23-H50","simple","","","","3130","4138","1204","162-Pile Height","Hand Knotted","","","12","","COP000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-2976392FMLT000C00-C00","","Rizzy Multi Rug in 25.68-C00","Rizzy","6392F","","Use config","Use config","","654291417360","Running","","","25.68","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Multi Rug in 25.68-C00","","","","","","/rizzy/2976392FMLT000C00.jpg","/rizzy/2976392FMLT000C00.jpg","/rizzy/2976392FMLT000C00.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Multi Rug in 25.68-C00","simple","","","","585","774","225","72-Pile Height","Hand Knotted","","","6","","MLT000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-2976392FMLT000E50-E50","","Rizzy Multi Rug in 50.02-E50","Rizzy","6392F","","Use config","Use config","","654291417377","Running","","","50.02","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Multi Rug in 50.02-E50","","","","","","/rizzy/2976392FMLT000E50.jpg","/rizzy/2976392FMLT000E50.jpg","/rizzy/2976392FMLT000E50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Multi Rug in 50.02-E50","simple","","","","1183","1509","455","102-Pile Height","Hand Knotted","","","8","","MLT000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-2976392FMLT000F99-F99","","Rizzy Multi Rug in 80.84999999999999-F99","Rizzy","6392F","","Use config","Use config","","654291417384","Running","","","80.84999999999999","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Multi Rug in 80.84999999999999-F99","","","","","","/rizzy/2976392FMLT000F99.jpg","/rizzy/2976392FMLT000F99.jpg","/rizzy/2976392FMLT000F99.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Multi Rug in 80.84999999999999-F99","simple","","","","1843","2438","709","117-Pile Height","Hand Knotted","","","8","","MLT000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-2976392FMLT000G50-G50","","Rizzy Multi Rug in 104.59-G50","Rizzy","6392F","","Use config","Use config","","654291417391","Running","","","104.59","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Multi Rug in 104.59-G50","","","","","","/rizzy/2976392FMLT000G50.jpg","/rizzy/2976392FMLT000G50.jpg","/rizzy/2976392FMLT000G50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Multi Rug in 104.59-G50","simple","","","","2387","3155","918","138-Pile Height","Hand Knotted","","","10","","MLT000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-2976392FMLT000H50-H50","","Rizzy Multi Rug in 137.23-H50","Rizzy","6392F","","Use config","Use config","","654291417407","Running","","","137.23","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Multi Rug in 137.23-H50","","","","","","/rizzy/2976392FMLT000H50.jpg","/rizzy/2976392FMLT000H50.jpg","/rizzy/2976392FMLT000H50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Multi Rug in 137.23-H50","simple","","","","3130","4138","1204","162-Pile Height","Hand Knotted","","","12","","MLT000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-3248301FAST000G99-G99","","Rizzy Assorted Rug in 117.04-G99","Rizzy","8301F","","Use config","Use config","","654291700042","Running","","","117.04","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Assorted Rug in 117.04-G99","","","","","","/rizzy/3248301FAST000G99.jpg","/rizzy/3248301FAST000G99.jpg","/rizzy/3248301FAST000G99.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Assorted Rug in 117.04-G99","simple","","","","1297","1716","499","132-Pile Height","Hand Knotted","","","15","","AST000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-3248301FCAR000C50-C50","","Rizzy Caramel Rug in 25.6-C50","Rizzy","8301F","","Use config","Use config","","654291424962","Running","","","25.6","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Caramel Rug in 25.6-C50","","","","","","/rizzy/3248301FCAR000C50.jpg","/rizzy/3248301FCAR000C50.jpg","/rizzy/3248301FCAR000C50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Caramel Rug in 25.6-C50","simple","","","","283","374","109","66-Pile Height","Hand Knotted","","","12","","CAR000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-3248301FCAR000E10-E10","","Rizzy Caramel Rug in 53.2-E10","Rizzy","8301F","","Use config","Use config","","654291016914","Running","","","53.2","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Caramel Rug in 53.2-E10","","","","","","/rizzy/3248301FCAR000E10.jpg","/rizzy/3248301FCAR000E10.jpg","/rizzy/3248301FCAR000E10.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Caramel Rug in 53.2-E10","simple","","","","595","781","229","96-Pile Height","Hand Knotted","","","14","","CAR000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-3248301FCAR000G99-G99","","Rizzy Caramel Rug in 117.04-G99","Rizzy","8301F","","Use config","Use config","","654291016921","Running","","","117.04","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Caramel Rug in 117.04-G99","","","","","","/rizzy/3248301FCAR000G99.jpg","/rizzy/3248301FCAR000G99.jpg","/rizzy/3248301FCAR000G99.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Caramel Rug in 117.04-G99","simple","","","","1297","1716","499","132-Pile Height","Hand Knotted","","","15","","CAR000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-3248301FCAR000N60-N60","","Rizzy Caramel Rug in 47.88-N60","Rizzy","8301F","","Use config","Use config","","654291447183","Running","","","47.88","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Caramel Rug in 47.88-N60","","","","","","/rizzy/3248301FCAR000N60.jpg","/rizzy/3248301FCAR000N60.jpg","/rizzy/3248301FCAR000N60.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Caramel Rug in 47.88-N60","simple","","","","530","702","204","72-Pile Height","Hand Knotted","","","12","","CAR000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-3248301FIVY000C50-C50","","Rizzy Ivory Rug in 25.6-C50","Rizzy","8301F","","Use config","Use config","","654291424993","Running","","","25.6","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Ivory Rug in 25.6-C50","","","","","","/rizzy/3248301FIVY000C50.jpg","/rizzy/3248301FIVY000C50.jpg","/rizzy/3248301FIVY000C50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Ivory Rug in 25.6-C50","simple","","","","283","374","109","66-Pile Height","Hand Knotted","","","12","","IVY000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-3248301FIVY000E10-E10","","Rizzy Ivory Rug in 53.2-E10","Rizzy","8301F","","Use config","Use config","","654291016792","Running","","","53.2","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Ivory Rug in 53.2-E10","","","","","","/rizzy/3248301FIVY000E10.jpg","/rizzy/3248301FIVY000E10.jpg","/rizzy/3248301FIVY000E10.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Ivory Rug in 53.2-E10","simple","","","","595","781","229","96-Pile Height","Hand Knotted","","","14","","IVY000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-3248301FIVY000G99-G99","","Rizzy Ivory Rug in 117.04-G99","Rizzy","8301F","","Use config","Use config","","654291016808","Running","","","117.04","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Ivory Rug in 117.04-G99","","","","","","/rizzy/3248301FIVY000G99.jpg","/rizzy/3248301FIVY000G99.jpg","/rizzy/3248301FIVY000G99.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Ivory Rug in 117.04-G99","simple","","","","1297","1716","499","132-Pile Height","Hand Knotted","","","15","","IVY000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-3248301FIVY000N60-N60","","Rizzy Ivory Rug in 47.88-N60","Rizzy","8301F","","Use config","Use config","","654291425006","Running","","","47.88","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Ivory Rug in 47.88-N60","","","","","","/rizzy/3248301FIVY000N60.jpg","/rizzy/3248301FIVY000N60.jpg","/rizzy/3248301FIVY000N60.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Ivory Rug in 47.88-N60","simple","","","","530","702","204","72-Pile Height","Hand Knotted","","","12","","IVY000"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-3388239FOCEBGEC50-C50","","Rizzy Ocean / Beige Rug in 21.94-C50","Rizzy","8239F","","Use config","Use config","","654291643172","Running","","","21.94","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Ocean / Beige Rug in 21.94-C50","","","","","","/rizzy/3388239FOCEBGEC50.jpg","/rizzy/3388239FOCEBGEC50.jpg","/rizzy/3388239FOCEBGEC50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Ocean / Beige Rug in 21.94-C50","simple","","","","569","752","219","66-Pile Height","Hand Knotted","","","6","","OCEBGE"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-3388239FOCEBGEE10-E10","","Rizzy Ocean / Beige Rug in 45.6-E10","Rizzy","8239F","","Use config","Use config","","654291643189","Running","","","45.6","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Ocean / Beige Rug in 45.6-E10","","","","","","/rizzy/3388239FOCEBGEE10.jpg","/rizzy/3388239FOCEBGEE10.jpg","/rizzy/3388239FOCEBGEE10.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Ocean / Beige Rug in 45.6-E10","simple","","","","1167","1542","449","96-Pile Height","Hand Knotted","","","8","","OCEBGE"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-3388239FOCEBGEG99-G99","","Rizzy Ocean / Beige Rug in 100.32-G99","Rizzy","8239F","","Use config","Use config","","654291643196","Running","","","100.32","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Ocean / Beige Rug in 100.32-G99","","","","","","/rizzy/3388239FOCEBGEG99.jpg","/rizzy/3388239FOCEBGEG99.jpg","/rizzy/3388239FOCEBGEG99.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Ocean / Beige Rug in 100.32-G99","simple","","","","2597","3434","999","132-Pile Height","Hand Knotted","","","9","","OCEBGE"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-3388239FOCEBGEI3A-I3A","","Rizzy Ocean / Beige Rug in 20.52-I3A","Rizzy","8239F","","Use config","Use config","","654291643219","Running","","","20.52","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Ocean / Beige Rug in 20.52-I3A","","","","","","/rizzy/3388239FOCEBGEI3A.jpg","/rizzy/3388239FOCEBGEI3A.jpg","/rizzy/3388239FOCEBGEI3A.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Ocean / Beige Rug in 20.52-I3A","simple","","","","517","684","199","96-Pile Height","Hand Knotted","","","8","","OCEBGE"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-3388239FOCEBGEN80-N80","","Rizzy Ocean / Beige Rug in 72.95999999999999-N80","Rizzy","8239F","","Use config","Use config","","654291643202","Running","","","72.95999999999999","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Ocean / Beige Rug in 72.95999999999999-N80","","","","","","/rizzy/3388239FOCEBGEN80.jpg","/rizzy/3388239FOCEBGEN80.jpg","/rizzy/3388239FOCEBGEN80.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Ocean / Beige Rug in 72.95999999999999-N80","simple","","","","1921","2541","739","96-Pile Height","Hand Knotted","","","8","","OCEBGE"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-3388240FLBNBGEC50-C50","","Rizzy Light Brown/Beige Rug in 21.95-C50","Rizzy","8240F","","Use config","Use config","","654291622306","Running","","","21.95","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Light Brown/Beige Rug in 21.95-C50","","","","","","/rizzy/3388240FLBNBGEC50.jpg","/rizzy/3388240FLBNBGEC50.jpg","/rizzy/3388240FLBNBGEC50.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Light Brown/Beige Rug in 21.95-C50","simple","","","","569","752","219","66-Pile Height","Hand Knotted","","","6","","LBNBGE"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-3388240FLBNBGEE10-E10","","Rizzy Light Brown/Beige Rug in 45.6-E10","Rizzy","8240F","","Use config","Use config","","654291622344","Running","","","45.6","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Light Brown/Beige Rug in 45.6-E10","","","","","","/rizzy/3388240FLBNBGEE10.jpg","/rizzy/3388240FLBNBGEE10.jpg","/rizzy/3388240FLBNBGEE10.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Light Brown/Beige Rug in 45.6-E10","simple","","","","1167","1542","449","96-Pile Height","Hand Knotted","","","8","","LBNBGE"
"admin","0","Base","Rugs","simple","","","83,6","RIZZY-3388240FLBNBGEG99-G99","","Rizzy Light Brown/Beige Rug in 100.32-G99","Rizzy","8240F","","Use config","Use config","","654291622405","Running","","","100.32","2","TODO","0","1","0","0","1","1","1","0","1","1","","0","1","0","1","0","1","0","1","0","0","0","1","1","1","No","","","Rizzy Light Brown/Beige Rug in 100.32-G99","","","","","","/rizzy/3388240FLBNBGEG99.jpg","/rizzy/3388240FLBNBGEG99.jpg","/rizzy/3388240FLBNBGEG99.jpg","","India","","","","","","","","","","","Home","","","","Drop Ship","14 Days","Yes","No","0","","1 column","container1","","","","","","","","Rizzy Light Brown/Beige Rug in 100.32-G99","simple","","","","2597","3434","999","132-Pile Height","Hand Knotted","","","9","","LBNBGE"
